IdOperacion,Sucursal,Rubro,Moneda,IMP_Capital,Saldo_Capital,Rubro_GastoJudicial,Saldo_GastoJudicial,Regional
724311-01344850-00,258,0,0,14000.00,0.00,8650110510800,6323.42,250
724318-00770235-00,213,0,0,2000.00,0.00,8650110510800,1559.55,200
724356-01372646-01,903,0,0,20064.97,0.00,8650110510800,12001.09,900
724382-00595671-00,310,0,0,21000.00,0.00,8650110510800,12369.97,300
724389-01089844-00,713,0,0,20580.00,0.00,8650110510800,2501.45,700
724407-02042768-00,258,0,0,20000.00,0.00,8650110510800,888.00,250
724407-02042768-00,267,0,0,0.00,0.00,8650410300000,1.76,250
724496-01383357-00,258,0,0,100000.00,0.00,8650110510800,56326.21,250
724496-01383357-00,258,8650110510800,0,0.00,56326.21,8650410200000,1150.00,250
724509-01080150-00,600,0,0,0.00,0.00,8650410200000,0.00,600
724509-01080150-00,606,0,0,39000.00,0.00,8650110510700,18744.72,600
724509-01080150-00,606,8650110510700,0,0.00,18744.72,8650410200000,247.50,600
724568-00596006-00,213,0,0,31000.00,0.00,8650110510800,14656.69,200
724571-01843734-00,213,0,0,0.00,0.00,8650410300000,1.37,200
724571-01843734-00,213,0,0,20080.00,0.00,8650110510800,0.00,200
724573-00806285-00,213,0,0,13000.00,0.00,8650110510800,4796.46,200
724586-02199411-00,903,0,0,0.00,0.00,8650410300000,23.20,900
724586-02387966-99,903,0,0,9791.75,0.00,8650110510899,9791.75,900
724615-00596059-00,258,0,0,20500.00,0.00,8650110510800,4041.29,250
724641-00679902-00,606,0,0,56000.00,0.00,8650110510800,29083.08,600
724641-00679902-00,606,8650110510800,0,0.00,29083.08,8650410200000,1001.60,600
724655-00596511-00,258,0,0,7000.00,0.00,8650110510800,3842.43,250
724778-00137565-00,713,0,0,4000.00,0.00,8650110550800,1014.06,700
724893-00596737-00,213,0,0,22000.00,0.00,8650110510800,2035.11,200
724980-00597153-00,713,0,0,14000.00,0.00,8650110510800,11646.99,700
725002-00596838-00,713,0,0,2500.00,0.00,8650110510400,1061.80,700
725045-00597975-00,713,0,0,48100.00,0.00,8650110510800,30730.57,700
725045-00597975-00,713,8650110510800,0,0.00,30730.57,8650410200000,139.90,700
725143-01725399-00,310,0,0,0.00,0.00,8650410300000,0.52,300
725213-01914717-00,213,0,0,7000.00,0.00,8650110510700,2184.73,200
725238-02610113-00,713,0,0,70000.00,0.00,8650110510800,2286.84,700
725238-02610113-99,713,0,0,18199.62,0.00,8650110510899,14385.19,700
72526-00131295-00,310,0,101,3067.20,0.00,8650120530800,1956.01,300
725268-01094805-00,606,0,0,60000.00,0.00,8650110510700,12682.11,600
725285-00870172-00,310,0,0,42900.00,0.00,8650110510800,18608.42,300
725349-02191372-01,258,0,0,19262.62,0.00,8650110510700,12994.05,250
725349-02191372-99,258,0,0,1905.85,0.00,8650110510799,1905.85,250
725414-01178952-00,903,0,0,15000.00,0.00,8650110510700,5667.29,900
72566-02661391-01,310,0,0,13613.47,0.00,8650110510800,10926.94,300
725869-01389622-00,213,0,0,22500.00,0.00,8650110510700,10966.95,200
72589-00143939-00,310,0,101,9300.00,0.00,8650120550800,8927.30,300
72589-00143939-00,310,8650120550800,0,0.00,8927.30,8650410200000,533.87,300
725895-00598505-00,258,0,0,7000.00,0.00,8650110510400,1285.78,250
726010-00719118-00,310,0,0,7000.00,0.00,8650110510400,1364.32,300
726020-00974669-00,903,0,0,17500.00,0.00,8650110510800,975.61,900
726084-02662229-01,213,0,0,5293.96,0.00,8650110510800,0.00,200
726170-00599108-00,310,0,0,4000.00,0.00,8650110510100,674.63,300
726246-01433571-00,258,0,0,9000.00,0.00,8650110510700,3821.25,250
726258-01927212-00,270,0,0,0.00,0.00,8650410200000,896.00,250
726258-01927212-01,258,0,0,0.00,0.00,8650410300000,158.80,250
726258-01927212-01,258,0,0,88038.52,0.00,8650110510800,77414.38,250
726348-03231757-01,713,0,0,28751.93,0.00,8650110510300,25328.26,700
726348-03351293-01,713,0,0,33869.42,0.00,8650110510800,33111.20,700
726464-02548904-00,713,0,0,0.00,0.00,8650410300000,0.46,700
726464-02548904-00,713,0,0,14000.00,0.00,8650110510800,466.75,700
726514-00689789-00,213,0,0,21000.00,0.00,8650110510800,816.64,200
726517-00910777-00,606,0,0,56000.00,0.00,8650110510800,17209.67,600
726521-00858794-00,713,0,0,19000.00,0.00,8650110510300,8501.35,700
726553-03668773-00,213,0,0,7500.00,0.00,8650110510800,2067.10,200
726587-00764410-01,903,0,0,11986.01,0.00,8650110510700,6058.11,900
726703-01804086-00,213,0,0,0.00,0.00,8650410300000,1.44,200
726719-01532260-00,310,0,0,36000.00,0.00,8650110510800,5115.89,300
726793-01553862-00,258,0,0,0.00,0.00,8650410300000,61.32,250
726793-01553862-00,258,0,0,100000.00,0.00,8650110510800,39311.26,250
726793-01553862-00,258,8650110510800,0,0.00,39311.26,8650410200000,1842.60,250
726793-01960283-00,258,0,0,0.00,0.00,8650410300000,9.68,250
726793-01960283-00,258,0,0,17000.00,0.00,8650110510800,4934.03,250
726842-01612868-00,903,0,0,0.00,0.00,8650410300000,1.83,900
726842-01612868-00,903,0,0,56000.00,0.00,8650110510800,3324.11,900
726866-01021702-00,903,0,0,56000.00,0.00,8650110510800,27624.95,900
726866-01021702-00,903,8650110510800,0,0.00,27624.95,8650410200000,671.50,900
726872-00600484-00,258,0,0,4200.00,0.00,8650110510800,1246.23,250
726887-03464925-00,213,0,0,53500.00,0.00,8650110510800,37469.32,200
726898-02442076-00,258,0,0,0.00,0.00,8650410300000,1.40,250
726898-02442076-00,258,0,0,7000.00,0.00,8650110510800,711.18,250
72691-00257163-00,310,0,0,6970.00,0.00,8650110550800,4200.00,300
726942-00724705-00,713,0,0,5000.00,0.00,8650110510800,1741.01,700
726942-00892572-00,713,0,0,20500.00,0.00,8650110510800,18417.76,700
727029-02295629-00,310,0,0,34300.00,0.00,8650110510700,4864.99,300
727047-01795144-01,903,0,0,0.00,0.00,8650410300000,18.84,900
727047-01795144-01,903,0,0,19289.78,0.00,8650110510800,9612.33,900
727168-01209633-00,258,0,0,7000.00,0.00,8650110510400,23.42,250
727198-00604275-00,713,0,0,41400.00,0.00,8650110510800,4379.68,700
727348-01815565-00,713,0,0,0.00,0.00,8650410300000,13.44,700
727348-01815565-00,713,0,0,48020.00,0.00,8650110510800,8613.44,700
727374-00601546-00,213,0,0,10000.00,0.00,8650110510800,3480.17,200
727445-03189748-01,258,0,0,51791.65,0.00,8650110510700,40756.87,250
727540-00601833-00,713,0,0,21000.00,0.00,8650110510800,8617.65,700
727553-00055537-00,713,0,101,500.00,0.00,8650120550800,253.85,700
727621-01652245-00,258,0,0,6000.00,0.00,8650110510800,653.89,250
72766-00164744-00,310,0,101,3733.89,0.00,8650120550800,3503.11,300
72766-00164744-00,310,8650120550800,0,0.00,3503.11,8650410200000,213.75,300
727661-00136986-00,713,0,0,6000.00,0.00,8650110550400,3594.05,700
72772-00146475-00,310,0,101,300.00,0.00,8650120550800,77.54,300
727759-01305376-00,213,0,0,35000.00,0.00,8650110510700,5016.03,200
727766-00602171-00,310,0,0,7000.00,0.00,8650110510800,5403.01,300
727794-00789730-00,310,0,0,18000.00,0.00,8650110510800,1366.80,300
72782-00132534-00,310,0,101,4500.00,0.00,8650120530800,1132.91,300
727979-00901799-00,213,0,0,15000.00,0.00,8650110510800,6566.60,200
728051-01681333-01,902,0,0,0.00,0.00,8650410300000,37.92,900
728051-01681333-01,903,0,0,43782.05,0.00,8650110510700,19345.21,900
7281-00170933-00,102,0,101,4216.49,0.00,8650120530600,0.00,100
7281-00170933-00,102,8650120530600,0,0.00,0.00,8650410200000,0.00,100
72816-00164757-00,310,0,101,2950.00,0.00,8650120550800,2636.11,300
728193-00624649-00,258,0,0,11000.00,0.00,8650110510800,1649.51,250
728217-00607194-00,258,0,0,11000.00,0.00,8650110510800,8425.68,250
728500-00610194-00,713,0,0,25000.00,0.00,8650110510800,12617.83,700
728590-01039082-00,102,0,0,71950.00,0.00,8650110510700,54090.17,100
728590-01039082-00,102,8650110510700,0,0.00,54090.17,8650410200000,429.50,100
728590-01252594-00,102,0,0,36690.00,0.00,8650110510700,31363.06,100
728590-01252594-00,102,8650110510700,0,0.00,31363.06,8650410200000,226.90,100
728660-01638424-01,258,0,0,0.00,0.00,8650410300000,12.44,250
728660-01638424-01,258,0,0,16880.78,0.00,8650110510800,12205.38,250
728749-02769981-00,310,0,0,48020.00,0.00,8650110510700,9564.99,300
728749-02769981-99,310,0,0,10368.09,0.00,8650110510799,10368.09,300
728751-02354964-00,213,0,0,0.00,0.00,8650410300000,58.24,200
728751-02354964-00,213,0,0,48020.00,0.00,8650110510800,29717.69,200
728751-02354964-00,213,8650110510800,0,0.00,29717.69,8650410200000,1239.00,200
728808-00750438-00,310,0,0,80000.00,0.00,8650110510100,42611.45,300
728808-00750438-00,310,8650110510100,0,0.00,42611.45,8650410200000,1197.10,300
728833-02691303-99,213,0,0,6642.88,0.00,8650110510399,949.09,200
728950-00876531-00,713,0,0,24100.00,0.00,8650110510800,18864.80,700
728959-02184334-00,903,0,0,0.00,0.00,8650410300000,80.44,900
728982-01506854-00,713,0,0,17000.00,0.00,8650110510700,12793.28,700
729001-00965999-00,713,0,0,16000.00,0.00,8650110510800,6368.11,700
72905-00164784-00,310,0,101,1536.27,0.00,8650120530800,182.46,300
729076-00605189-00,213,0,0,10500.00,0.00,8650110510800,5398.82,200
729101-02056549-00,213,0,0,0.00,0.00,8650410300000,6.35,200
729101-02056549-00,213,0,0,20720.00,0.00,8650110510800,4219.97,200
729101-02199864-00,213,0,0,0.00,0.00,8650410300000,8.60,200
729101-02199864-00,213,0,0,15000.00,0.00,8650110510300,4383.96,200
729130-02163573-00,310,0,0,0.00,0.00,8650410300000,39.92,300
729130-02163573-00,310,0,0,61740.00,0.00,8650110510800,20369.48,300
729219-02811483-00,713,0,0,0.00,0.00,8650410300000,27.76,700
729219-02811483-00,713,0,0,20580.00,0.00,8650110510800,13854.46,700
729467-00617670-00,102,0,0,24500.00,0.00,8650110510800,17506.50,100
729467-00617670-00,102,8650110510800,0,0.00,17506.50,8650410200000,150.00,100
729523-01077070-00,102,0,0,3500.00,0.00,8650110510800,708.83,100
729609-02776442-00,310,0,0,7000.00,0.00,8650110510300,1125.93,300
729609-02776442-99,310,0,0,2176.47,0.00,8650110510399,1957.81,300
729610-00606116-00,713,0,0,20500.00,0.00,8650110510800,8272.66,700
729622-01437975-00,713,0,0,40000.00,0.00,8650110510800,13033.49,700
729652-00746006-00,713,0,0,10000.00,0.00,8650110510800,3628.67,700
729695-02107230-00,213,0,0,0.00,0.00,8650410300000,10.88,200
729695-02107230-00,213,0,0,55000.00,0.00,8650110510700,5560.44,200
729881-01362932-00,310,0,0,8000.00,0.00,8650110510800,4361.61,300
729885-02014185-00,213,0,0,0.00,0.00,8650410300000,3.26,200
729892-00052677-00,213,0,101,2500.00,0.00,8650120550800,1171.25,200
730220-01276252-00,713,0,0,48020.00,0.00,8650110511000,32013.33,700
730220-01276252-00,713,8650110511000,0,0.00,32013.33,8650410200000,427.00,700
730276-00609321-00,310,0,0,20000.00,0.00,8650110510800,16032.11,300
730412-00607853-00,713,0,0,35000.00,0.00,8650110510100,21591.38,700
730412-00607853-00,713,8650110510100,0,0.00,21591.38,8650410200000,542.40,700
730428-02006485-00,266,0,0,0.00,0.00,8650410300000,51.27,250
73052-00143960-00,310,0,101,9725.21,0.00,8650120550800,4341.40,300
730525-00608108-00,713,0,101,8600.00,0.00,8650120510800,3514.91,700
730525-00608108-00,713,8650120510800,0,0.00,3514.91,8650410200000,865.00,700
730548-01676875-00,213,0,0,5000.00,0.00,8650110510700,1560.28,200
730596-00895210-00,258,0,0,8000.00,0.00,8650110510800,524.26,250
730645-00747388-00,903,0,0,20000.00,0.00,8650110510800,5791.33,900
730702-02458567-00,258,0,0,0.00,0.00,8650410300000,36.04,250
730702-02458567-00,258,0,0,48020.00,0.00,8650110510800,18397.40,250
730777-01499162-01,258,0,0,0.00,0.00,8650410300000,16.88,250
730777-01499162-01,258,0,0,26578.64,0.00,8650110510800,8620.91,250
730857-00776680-00,258,0,0,17500.00,0.00,8650110510800,12252.00,250
730874-01690139-00,213,0,0,8000.00,0.00,8650110510300,1560.52,200
731024-02266732-00,902,0,0,0.00,0.00,8650410300000,26.67,900
731024-02266732-00,903,0,0,0.00,0.00,8650410300000,2.49,900
731044-00610683-00,258,0,0,10000.00,0.00,8650110510800,86.32,250
731083-02525174-00,713,0,0,0.00,0.00,8650410300000,2.96,700
731083-02525174-00,713,0,0,8500.00,0.00,8650110510300,1500.60,700
731121-01110680-00,213,0,0,13000.00,0.00,8650110510800,5800.31,200
731297-01364706-00,713,0,0,20500.00,0.00,8650110511000,13666.67,700
731441-00855394-00,713,0,0,5900.00,0.00,8650110510800,1604.56,700
731482-02642503-00,713,0,0,0.00,0.00,8650410300000,94.16,700
731514-00610109-00,310,0,0,37000.00,0.00,8650110510800,29796.66,300
731514-00610109-00,310,8650110510800,0,0.00,29796.66,8650410200000,774.60,300
731637-00610257-00,713,0,0,21000.00,0.00,8650110510800,6082.28,700
73174-00148390-00,310,0,101,2100.00,0.00,8650120550800,920.97,300
731796-01158805-00,258,0,0,68000.00,0.00,8650110510700,1991.29,250
731844-01250775-00,713,0,0,14000.00,0.00,8650110510300,2947.59,700
731907-00856688-00,713,0,0,18000.00,0.00,8650110510800,14344.81,700
731946-01642044-01,258,0,0,21630.73,0.00,8650110510800,2247.50,250
731946-01642044-99,258,0,0,5179.30,0.00,8650110510899,5179.30,250
731970-02141304-99,310,0,0,22146.23,0.00,8650110510799,22146.23,300
732110-00631474-00,713,0,0,20000.00,0.00,8650110510800,6390.72,700
732176-02256132-00,903,0,0,0.00,0.00,8650410300000,21.56,900
732219-01049235-00,258,0,0,5000.00,0.00,8650110510700,547.33,250
732260-00611650-00,713,0,0,18000.00,0.00,8650110510800,7034.53,700
732263-00611576-00,713,0,0,27600.00,0.00,8650110510800,3164.35,700
732266-02295756-00,213,0,0,0.00,0.00,8650410300000,137.52,200
732266-02295756-00,213,0,0,140000.00,0.00,8650110510800,70169.18,200
732266-02295756-00,213,8650110510800,0,0.00,70169.18,8650410200000,3313.40,200
732336-00611787-00,310,0,0,7000.00,0.00,8650110510800,7000.00,300
73237-00143880-00,310,0,101,650.00,0.00,8650120530800,255.27,300
732424-01199315-00,258,0,0,40000.00,0.00,8650110510800,4075.65,250
732444-01003362-00,310,0,0,45000.00,0.00,8650110510700,16250.00,300
73255-00143754-00,310,0,0,1600.00,0.00,8650110530800,1495.70,300
732551-00612148-00,258,0,0,3500.00,0.00,8650110510400,647.97,250
732557-00612308-00,713,0,0,14000.00,0.00,8650110510800,745.22,700
732604-00612250-00,310,0,0,38500.00,0.00,8650110510800,18303.25,300
732627-00763937-00,102,0,0,31500.00,0.00,8650110510800,3629.89,100
732633-00831718-00,213,0,0,2000.00,0.00,8650110510800,1693.72,200
732667-00612410-00,713,0,0,20700.00,0.00,8650110510800,10925.00,700
732722-00950504-00,102,0,0,13300.00,0.00,8650110530800,3732.63,100
732802-02478783-00,713,0,0,0.00,0.00,8650410300000,3.36,700
732829-01940133-00,258,0,0,35000.00,0.00,8650110510800,15645.25,250
732829-02030267-00,258,0,0,0.00,0.00,8650410300000,32.52,250
732829-02030267-00,258,0,0,28600.00,0.00,8650110510800,12746.84,250
73283-00135447-00,310,0,101,1500.00,0.00,8650120550800,833.33,300
732884-01651384-00,213,0,0,14000.00,0.00,8650110510700,8871.82,200
732931-00700710-00,713,0,0,24100.00,0.00,8650110510800,14348.67,700
733053-00613811-00,713,0,0,14000.00,0.00,8650110510300,7673.59,700
733062-00613219-00,713,0,101,3000.00,0.00,8650120510100,256.29,700
733074-00886796-00,213,0,0,56000.00,0.00,8650110510800,22995.48,200
733074-00886796-00,213,8650110510800,0,0.00,22995.48,8650410200000,1220.50,200
733107-01842485-00,713,0,0,0.00,0.00,8650410300000,24.68,700
733107-01842485-00,713,0,0,32113.03,0.00,8650110510300,15823.54,700
733107-01842485-00,713,8650110510300,0,0.00,15823.54,8650410200000,313.00,700
733128-00175723-00,713,0,101,1500.00,0.00,8650120550800,564.01,700
733128-00244201-00,713,0,0,4930.87,0.00,8650110550800,4283.28,700
733175-00613514-00,713,0,0,41400.00,0.00,8650110510800,26824.39,700
733175-00613514-00,713,8650110510800,0,0.00,26824.39,8650410200000,368.00,700
733192-01446383-00,213,0,0,10000.00,0.00,8650110510300,3430.69,200
